0,1,2,3,4,5,6,7,8,9
0.9795918367346939,0.9709251101321585,0.9844961240310077,0.9178217821782179,0.9765784114052953,0.9730941704035875,0.9801670146137788,0.9562256809338522,0.9507186858316222,0.05847373637264618
0.9908163265306122,0.9929515418502203,0.9718992248062015,0.9475247524752475,0.9775967413441955,0.9798206278026906,0.9634655532359081,0.9708171206225681,0.9281314168377823,0.03369672943508424
0.9928571428571429,0.9920704845814978,0.9670542635658915,0.9653465346534653,0.9857433808553971,0.9887892376681614,0.9519832985386222,0.9571984435797666,0.8880903490759754,0.03369672943508424
0.9887755102040816,0.9947136563876652,0.9767441860465116,0.9693069306930693,0.9908350305498982,0.9809417040358744,0.9634655532359081,0.9406614785992218,0.8993839835728953,0.017839444995044598
0.9877551020408163,0.9955947136563876,0.9408914728682171,0.9623762376237623,0.9938900203665988,0.984304932735426,0.9519832985386222,0.9620622568093385,0.8275154004106776,0.0009910802775024777
0.9877551020408163,0.9920704845814978,0.9835271317829457,0.9267326732673268,0.984725050916497,0.9865470852017937,0.9634655532359081,0.9688715953307393,0.9404517453798767,0.018830525272547076
0.9857142857142858,0.9929515418502203,0.9709302325581395,0.907920792079208,0.9867617107942973,0.9753363228699552,0.964509394572025,0.9776264591439688,0.9579055441478439,0.0009910802775024777
0.9846938775510204,0.9947136563876652,0.9844961240310077,0.9594059405940594,0.9908350305498982,0.9786995515695067,0.9686847599164927,0.9552529182879378,0.9301848049281314,0.007928642220019821
0.9887755102040816,0.9832599118942731,0.9883720930232558,0.9227722772277228,0.9806517311608961,0.9809417040358744,0.975991649269311,0.9562256809338522,0.9568788501026694,0.03766105054509415
0.9857142857142858,0.986784140969163,0.9835271317829457,0.9633663366336633,0.9826883910386965,0.9876681614349776,0.9770354906054279,0.9727626459143969,0.9568788501026694,0.014866204162537165
0.9887755102040816,0.9947136563876652,0.9641472868217055,0.9772277227722772,0.9908350305498982,0.9798206278026906,0.9739039665970772,0.9591439688715954,0.9014373716632443,0.003964321110009911
0.9857142857142858,0.9947136563876652,0.9728682170542635,0.9683168316831683,0.9887983706720977,0.9753363228699552,0.9707724425887265,0.9669260700389105,0.9527720739219713,0.003964321110009911
0.9826530612244898,0.9938325991189427,0.9689922480620154,0.9722772277227723,0.9918533604887984,0.9899103139013453,0.964509394572025,0.9747081712062257,0.9435318275154004,0.0019821605550049554
0.9806122448979592,0.9938325991189427,0.9777131782945736,0.9782178217821782,0.9867617107942973,0.9876681614349776,0.964509394572025,0.958171206225681,0.9455852156057495,0.005946481665014866
0.9897959183673469,0.9938325991189427,0.9786821705426356,0.9643564356435643,0.9867617107942973,0.9876681614349776,0.9718162839248434,0.9659533073929961,0.9332648870636551,0.006937561942517344
0.9908163265306122,0.9938325991189427,0.9835271317829457,0.9475247524752475,0.9908350305498982,0.984304932735426,0.9686847599164927,0.9591439688715954,0.9476386036960985,0.003964321110009911
0.9938775510204082,0.9920704845814978,0.9815891472868217,0.9742574257425742,0.9877800407331976,0.9831838565022422,0.964509394572025,0.9640077821011673,0.9609856262833676,0.015857284440039643
0.9908163265306122,0.9947136563876652,0.9728682170542635,0.9801980198019802,0.9887983706720977,0.984304932735426,0.9718162839248434,0.9571984435797666,0.8952772073921971,0.004955401387512388
0.9908163265306122,0.9947136563876652,0.9728682170542635,0.9801980198019802,0.9887983706720977,0.984304932735426,0.9718162839248434,0.9571984435797666,0.8952772073921971,0.004955401387512388
0.9908163265306122,0.9947136563876652,0.9728682170542635,0.9801980198019802,0.9887983706720977,0.984304932735426,0.9718162839248434,0.9571984435797666,0.8952772073921971,0.004955401387512388
